21.91433484004675	-4.847229917718835
18.994670853066992	-9.81054918851072
15.491074068691304	-14.189948545091795
9.651746094731806	-19.153267815883694
4.980283715564212	-24.11658708667558
0.016854937698653316	-27.912066529045845
-2.6108426505831233	-29.955786228783694
-6.698372232354771	-31.41558601431072
-12.537700206314256	-31.41558601431072
-17.793095382877794	-33.459305714048554
-24.800288951629184	-37.546745113524224
-29.179784932098812	-39.88242477036747
-33.559280912568425	-42.80202434142152
