48.92614566809995	-23.22058724730185
50.29752720786773	-19.563477332026096
51.4403451576742	-16.13493678645507
49.84040002794514	-13.392104349998249
46.86907335844829	-12.249257501474574
43.66918309899016	-12.020688131769845
39.32647488972556	-11.334980022655628
35.89802104030615	-8.59214758619882
33.612385140693206	-4.706468301218322
32.46956719088671	-1.0493583859425542
33.612385140693206	1.9220434202189978
34.98376668046096	3.293459638447402
33.84094873065449	6.036292074904225
32.01244001096414	7.636277662837372
27.898295391660824	8.321985771951574
24.698405132202694	9.693401990179979
22.184205642628456	13.350511905455747
