-19.77481116124659	-11.400668394875979
-16.525291880039106	-13.468596591983072
-10.321664161370293	-17.899871300069705
-7.07214488016281	-22.331146008156324
-2.936393067716935	-27.057839030115403
-0.5731063177478575	-30.01202216883982
2.9718238072057517	-32.079950365946914
8.880040682128453	-33.85246024918156
13.606614182066593	-33.85246024918156
16.856133463274077	-35.62497013241621
19.51483105698928	-38.28373495726819
20.99188527571995	-40.05624484050284
23.945993713181295	-41.82875472373749
28.08174552562717	-43.601264606972144
32.21749733807307	-46.260029431824115
